x,y
5.7163,7.8392
8.7754,1.4572
4.4474,5.767
0.1741,1.8364
8.8768,6.8376
3.1143,3.5555
0.7463,3.9067
3.4321,1.9597
5.8999,0.7476
3.3148,7.4101
7.3275,1.8123
5.5138,4.2715
5.0584,7.5001
6.0404,3.166
2.7716,4.3733
4.4335,7.0282
4.5374,1.3477
7.1662,8.8911
6.5661,8.5123
6.0843,7.218
3.4758,6.1915
4.0059,3.7967
5.6071,2.7158
2.8481,4.1285
8.8963,6.5622
5.0569,5.9844
9.1134,5.1605
6.3667,8.1586
5.4108,2.1879
2.2266,7.8111
5.4928,0.087
6.2936,7.7396
8.1597,5.4303
0.6861,7.5167
5.0825,4.8693
0.0417,7.454
3.0007,1.7418
7.9148,9.9388
5.2014,0.314
5.0295,6.8543
9.8177,0.9206
6.4838,3.1192
1.8789,5.7387
4.5319,7.8987
6.4051,8.2758
7.7669,0.3499
2.8157,9.758
5.0641,2.5987
9.1113,6.5498
5.5308,3.474
3.39,2.3044
2.4087,0.7505
6.1451,4.0695
2.6183,3.5793
1.7778,5.9941
5.6375,7.3993
9.4813,9.9814
4.6662,7.8694
5.25,6.6584
5.1277,4.8715
4.3747,1.5614
4.5813,3.5325
1.1935,2.655
0.2632,4.8805
5.8657,2.2701
0.8449,7.4555
7.6044,2.4554
9.3751,7.8549
5.2983,0.9869
9.007,5.2802
5.1379,2.6213
6.9273,0.1289
2.7075,0.6951
0.864,9.7677
5.8723,7.4298
5.7493,7.5177
2.079,8.6667
9.8101,2.2405
6.6874,8.5448
7.9949,0.8904
5.4934,1.2233
5.8875,4.9882
0.9857,4.2169
4.6299,0.43
0.1284,7.3073
2.8355,5.2073
3.9431,1.3078
1.175,2.953
3.8686,0.9414
8.3241,7.4485
4.6134,3.1209
9.1845,7.9323
8.5169,4.8212
9.1197,3.5726
0.4783,3.5364
0.7489,3.1555
5.5213,4.2637
6.6346,7.4038
0.2916,0.2292
8.3196,1.2849
3.927,2.3027
6.1305,4.093
0.258,1.9251
8.5626,2.6641
0.9871,3.6664
7.4611,4.5154
3.19,9.0162
9.1329,7.4594
3.8931,7.2148
9.124,3.0695
8.2413,9.9666
5.4769,6.0983
3.1277,8.8095
9.0167,6.2715
0.4583,7.4481
3.3017,0.6895
9.4435,1.4826
9.7031,9.0527
6.5558,9.3893
2.6921,2.9592
2.761,6.3506
0.1008,7.6278
0.1278,7.5994
6.4121,1.841
1.5277,9.9517
8.3051,0.8493
0.7146,7.3444
1.4911,7.4269
5.2414,7.0466
9.6058,9.7225
2.9686,7.1963
3.3107,7.6195
0.2493,7.8055
4.1953,1.1478
8.0694,9.3783
7.4794,5.3836
0.1612,5.3866
0.3846,3.9329
9.1531,0.0421
9.038,3.4901
2.5928,1.2501
0.209,3.3669
7.5678,5.7437
6.8041,9.6223
7.6316,8.461
4.9163,1.6938
0.8374,6.1291
5.5968,0.1106
0.5195,7.1904
4.3312,1.1993
0.1043,1.1458
2.7289,1.6982
2.4456,1.6636
7.8035,8.1961
4.2872,3.5212
5.8465,1.8055
7.6469,6.3336
9.6969,8.614
2.6772,0.3632
2.989,1.3262
0.5641,4.5438
6.1539,5.143
0.5548,3.2579
5.8202,4.8078
5.5192,7.3195
8.1893,8.7757
9.5238,4.7983
3.5667,8.9379
1.8152,9.3935
7.2395,6.5014
9.5291,9.6855
6.0573,5.7404
7.2815,5.0357
0.1229,2.5406
7.4309,4.4663
3.0477,1.4663
7.18,9.7475
8.5031,1.0723
3.6117,6.9536
7.2548,7.1307
8.1629,7.8472
1.2309,9.4278
5.8925,1.4757
8.2418,1.4609
3.0349,7.4222
8.4367,4.516
7.2786,6.5141
9.8664,0.7912
7.7834,0.7711
2.3411,2.5003
2.2398,0.4391
7.4031,3.8503
5.6459,0.3004
1.6782,2.9872
1.0746,9.1724
9.4498,8.7909
5.4475,7.5504
2.9165,0.4089
6.3143,1.4143
7.8555,7.6554
5.8632,1.0995
0.6041,9.4425
7.1259,6.9813
5.6973,4.3118
9.782,7.2448
5.6668,9.6358
4.2148,7.3197
4.3143,5.8865
1.5159,5.0326
3.6433,7.7187
1.5083,4.7126
2.7946,3.2097
9.229,5.3257
0.5931,8.9264
4.8597,9.1935
0.1301,2.6735
5.7849,0.6073
4.4702,5.5812
3.1682,6.1687
9.2472,1.5779
3.2358,1.9214
2.1052,7.8037
4.7948,5.5711
8.2436,9.3312
0.3009,2.3614
1.6715,9.2733
8.5066,0.0846
1.5587,5.2982
6.7455,9.2933
6.3841,2.6691
8.0478,4.5801
2.7683,4.8917
1.6225,3.2138
7.1835,2.6973
8.5957,2.4032
9.0264,8.2336
9.8274,2.9761
0.8661,9.5242
6.6069,8.7116
3.0648,7.1373
1.5072,0.4666
9.468,7.7441
6.8636,8.5705
9.5386,9.1016
5.9877,8.1261
5.8688,2.2902
9.1055,9.1902
8.8948,9.5689
4.4023,2.8867
9.0297,3.983
7.1856,6.4063
4.7662,1.6093
7.0583,7.4745
1.9829,2.4444
1.0359,1.628
6.6936,0.8216
2.5964,4.4057
4.6032,0.1318
4.4566,9.1935
9.2633,5.333
3.3448,0.4672
3.9279,2.9088
0.9151,1.0751
9.0143,5.0607
1.0191,9.6896
2.7205,7.4224
6.3183,0.1385
9.7249,2.6077
2.5339,1.1104
4.6499,7.1671
7.8058,0.598
9.5262,0.5029
0.5732,8.1523
6.5439,5.4315
3.1846,5.7116
3.4429,2.2111
2.3518,1.3858
1.1743,6.307
8.35,6.4627
4.1252,4.1306
5.67,0.2283
1.5733,4.6098
9.873,0.3664
0.0556,1.872
3.6777,7.4866
1.5707,5.356
3.8288,5.3655
6.7531,1.7959
4.7953,1.1989
9.6778,0.6968
1.8087,0.8694
4.9101,4.4356
5.6899,9.652
0.3399,1.2592
9.7256,6.3243
0.4555,9.4745
7.8966,3.5482
4.9341,1.0492
2.4144,8.1225
8.1581,8.6957
9.7485,2.7974
8.8601,5.4533
4.4175,7.8621
1.2136,2.8539
2.52,2.2142
0.2862,4.2996
5.7451,5.6311
9.3083,2.0726
3.3734,7.7872
9.206,7.9898
3.5752,9.512
0.2105,8.2413
8.7621,6.1588
0.174,1.8746
5.9432,5.4764
8.5342,3.9446
1.3804,0.9504
9.7069,5.9953
8.6846,9.4832
1.3665,2.224
6.1961,5.2313
4.8547,3.8562
3.6489,6.5195
1.1585,7.5285
0.1489,0.644
7.6437,3.5761
6.7437,7.1042
8.0249,1.3509
0.1655,5.5898
1.1482,4.1594
7.4386,8.8273
9.9283,4.2115
2.6528,3.8684
1.4162,3.2399
6.7627,0.4837
9.163,2.2234
5.3519,7.0192
6.6263,0.1625
4.01,5.4516
8.3003,0.7127
9.5057,0.1646
4.9283,0.7854
0.1448,8.2725
3.9946,5.2915
8.737,2.9029
3.2005,3.3847
4.919,5.9847
0.8253,9.701
7.6817,6.9166
0.2949,1.9672
5.2246,4.8292
4.5693,1.3678
9.2166,4.0243
9.1025,7.3862
1.9899,4.9281
8.4767,7.9365
5.4463,8.6469
9.4538,6.634
3.7517,7.9056
0.586,6.2561
8.229,0.9593
2.9488,6.6488
7.153,6.3003
3.2509,3.7441
6.3871,5.1018
2.722,5.4676
1.7741,4.9368
3.0243,0.4415
2.5653,9.1558
1.9183,4.4209
5.7513,6.6992
4.2564,8.9966
0.1385,8.3601
1.1279,7.8654
4.3876,3.7847
6.6855,6.5127
0.0858,0.0067
0.7601,4.8029
9.3139,5.1676
4.7995,3.4628
2.4462,8.945
3.1202,3.6459
3.9706,8.6966
8.1345,9.1816
1.8214,9.0213
2.6371,7.0877
4.4304,5.7055
7.0658,4.3313
4.065,7.1043
9.6558,2.6584
6.4453,0.6992
1.4104,5.113
7.0742,7.3194
7.9953,6.19
5.8439,2.7495
0.8155,1.5518
2.5611,0.6718
7.7525,7.0966
7.9429,8.8678
1.6896,0.5281
5.8666,3.6125
7.6211,5.9079
9.4908,9.203
4.962,9.697
1.3601,3.5096
2.9328,5.5251
4.4909,3.0331
1.6888,6.0126
1.3415,7.2594
2.6008,5.6595
8.5472,5.6136
7.4289,4.7938
0.4609,9.4531
1.0351,8.1954
8.1341,8.1235
8.674,8.1977
0.4217,1.9169
5.7109,8.1248
8.4286,7.1814
1.8085,0.1991
3.6314,1.2544
2.5445,2.7931
2.1233,9.7003
9.1565,3.4188
9.0567,5.4296
4.3211,5.0309
0.7224,1.085
1.8856,7.8681
9.9137,9.6637
5.0384,4.0912
1.1671,5.4337
8.9707,7.9622
3.8662,7.9452
0.8652,6.7244
7.606,1.2251
2.6563,6.1603
7.5304,4.643
9.2565,4.4818
2.5354,6.3929
9.7674,6.2949
4.7078,5.7003
3.2901,9.9159
6.5061,3.9983
8.6217,8.7818
2.3226,3.3034
1.5608,0.29
5.8853,6.1314
5.8724,8.8846
0.0634,7.5535
8.8089,8.5304
3.7291,0.8567
3.2141,5.9135
1.1452,2.6074
8.6551,7.7053
4.4914,3.5951
8.669,5.5303
1.9966,5.3647
6.8282,7.5478
1.1946,2.0587
8.8682,1.1975
2.4189,8.4038
5.8473,9.8002
1.2135,7.1805
1.3659,7.6764
7.6437,3.1243
5.0757,9.537
5.6635,6.759
4.3634,3.7371
7.4873,4.4036
7.0378,6.3334
8.0329,7.3316
3.3868,9.9605
1.2161,1.041
8.9371,7.2655
0.4772,5.8257
6.6977,2.2495
8.4683,6.7388
4.9283,9.4897
3.4251,7.2464
5.4496,8.8552
9.9923,9.8107
4.3955,2.4309
9.3453,2.1236
5.506,3.5969
3.4516,7.7951
0.9441,9.203
3.2962,4.1818
1.2296,4.853
4.7572,7.6129
5.2531,3.0505
3.9485,2.9891
3.0859,1.7058
4.9671,2.3222
7.8126,9.5573
9.0839,4.7849
9.9563,0.1753
5.127,8.2705
5.503,5.7983
2.8814,5.5132
1.4013,0.3158
3.0272,6.5426
6.1575,1.9419
5.999,8.5514
6.2859,6.273
4.096,6.1652
5.6846,5.6784
2.9256,4.5209
9.929,3.8889
5.4305,1.0933
8.5325,6.6316
0.1057,3.1269
6.4109,3.4644
5.3362,4.8348
6.3228,7.3912
1.6728,8.0232
9.6651,1.716
8.3621,8.3204
1.6576,6.0506
2.1475,3.7933
6.6786,1.899
9.1248,1.7075
1.4556,7.9514
1.0431,0.9495
9.086,9.9539
0.3243,1.6997
0.5297,6.2596
7.176,2.7264
7.188,6.107
9.4956,0.9596
8.3833,1.4188
8.6479,6.7699
3.452,4.7133
1.3733,3.4902
8.1081,9.5979
1.9045,3.4625
6.0781,0.8962
6.6867,7.1131
7.8067,7.0608
4.9096,9.6527
9.589,5.4802
0.3849,0.5568
1.1246,7.3819
0.8737,6.5644
2.7764,3.2589
2.5204,4.4319
4.1877,6.2097
6.4559,8.1163
6.2435,0.3328
9.7464,3.4188
3.6018,8.4069
6.4592,1.7738
8.7932,2.2676
1.7677,4.6415
7.4902,8.8925
4.3476,9.3126
4.8309,6.0646
3.093,9.7904
3.9306,3.5288
3.5685,1.2229
1.0201,8.2522
5.6353,3.5546
7.0559,7.8507
9.703,9.4177
1.5818,6.9236
6.215,6.1818
0.5472,0.9319
4.742,2.6621
9.4827,8.2706
0.931,1.8128
1.9906,6.7358
7.6386,0.2419
7.0712,6.6174
9.0534,9.0795
6.1929,9.9064
5.7717,3.1761
7.122,4.4313
2.837,8.8676
7.7892,6.3229
3.5681,3.1192
7.0884,5.855
8.7067,2.8404
1.5488,9.2238
5.0759,7.8554
9.9018,0.8359
1.9978,3.7473
4.5833,5.81
6.8409,8.1882
7.4253,0.2079
9.6621,3.2415
3.2137,5.1309
3.8427,8.3452
7.4478,0.5036
6.3547,7.1686
9.0781,0.9452
4.9173,5.9605
7.5308,5.8843
0.3444,1.8084
6.0844,9.6787
6.467,4.3102
8.1475,3.1154
2.2178,6.3143
2.1964,3.1555
7.1923,6.6806
0.973,7.0335
7.2608,7.1138
3.375,2.7341
7.8198,3.9463
1.9529,3.5214
5.4948,7.6624
7.7991,5.0531
3.8544,9.4872
6.6987,5.5041
2.7361,3.0888
7.1315,1.6892
7.0069,8.8636
5.5614,8.0529
8.2387,2.6255
3.9386,3.2792
7.3004,4.7315
0.6751,8.0784
5.4226,7.8217
3.6218,3.4104
4.8173,1.9077
6.083,6.0187
0.7308,5.0149
7.1333,7.0893
0.1495,8.3974
9.0984,2.07
4.3197,9.1919
2.7822,9.5696
7.3315,7.9516
2.7217,4.0217
5.2175,7.8492
1.5741,5.3719
9.3132,3.2705
9.7846,4.448
6.9172,0.939
9.6165,9.2872
9.0589,9.9891
7.6155,0.3519
4.4516,2.5766
6.2676,0.0439
6.0369,7.9026
3.5664,1.9576
6.8676,6.0631
5.4733,4.4209
1.7277,7.5209
1.1653,7.4339
2.4871,7.9013
7.5561,3.7715
2.7503,4.4618
4.758,0.0923
5.9145,5.6393
2.8306,0.8054
9.4689,6.6769
3.116,6.2319
3.5085,5.2321
4.509,9.1503
7.6557,8.1151
5.9416,5.8727
7.9802,1.8949
4.8262,1.5235
9.3981,1.4483
6.8239,3.2219
7.6692,5.1187
2.1016,8.6737
7.5554,9.5968
9.2844,3.9819
9.1913,9.1012
0.9591,3.3739
9.4952,8.3818
5.1575,0.3508
3.3795,7.8043
9.1385,7.3515
4.4859,2.3963
5.0002,5.9353
5.1224,1.7052
2.7178,0.9931
6.2375,4.9777
0.9154,1.7162
2.3468,4.4896
4.8464,6.3211
5.2214,6.4446
7.8775,3.2813
2.3992,3.9034
4.6749,3.8057
4.7818,8.8966
0.8604,9.6749
9.9399,7.3072
3.6439,0.5691
3.025,3.3519
3.2869,0.9216
6.8069,8.7958
9.2694,7.8043
4.9123,3.2431
4.4824,2.8267
9.4631,1.5668
7.2427,0.6899
6.1219,7.3797
7.2528,4.0449
6.3678,6.6514
8.6427,1.4901
0.3281,7.7521
0.0571,0.3453
0.1438,7.9786
9.3031,9.1127
6.3492,8.8875
3.8041,9.5444
8.97,6.989
8.5406,3.0314
8.2216,9.9248
6.3059,2.2292
2.9939,2.9477
7.51,1.363
4.0074,9.1529
9.7559,2.0222
0.744,3.3202
2.5637,2.5823
8.1721,1.8763
6.9104,6.2428
2.0783,7.4297
6.8268,1.6812
2.2546,3.6986
1.4158,6.714
8.2408,0.0525
1.1177,0.4179
7.6028,8.8639
8.7992,6.2247
0.8609,4.1498
5.7162,1.4523
9.6064,9.2852
4.598,4.8103
9.5432,6.0588
4.0471,1.06
8.3526,8.5972
1.0011,9.6792
8.1949,7.9373
8.7868,3.1896
8.2437,1.4508
0.7315,3.9815
6.7352,0.4388
5.8091,5.8573
8.5865,1.6778
9.8412,9.0187
5.7554,0.0873
1.2544,9.1368
3.6813,3.6286
7.1663,7.0296
8.1262,0.8069
8.3097,6.7607
4.001,9.2351
9.1187,0.0603
5.6974,4.7349
4.0678,2.2944
5.0523,1.5023
0.5625,4.5181
9.5117,0.2154
3.7362,7.1063
8.7583,2.1375
2.4454,8.7175
3.1585,1.7303
1.0504,1.306
6.1674,0.6789
7.0544,6.4505
4.7453,8.7559
9.6548,1.9831
0.8921,2.9137
7.7934,1.9197
7.3703,7.3976
9.0948,7.4276
2.6039,7.6024
7.2999,1.1478
8.5597,6.3296
1.5846,8.6534
0.9418,5.8308
3.7325,2.8018
1.935,8.1055
2.3134,2.3982
4.6671,6.8738
1.5589,5.5191
0.9725,6.6176
4.89,0.087
7.7053,3.8904
9.2986,1.5169
7.1481,5.8398
2.864,1.7274
4.1547,8.1885
5.0113,4.9216
1.3495,3.8716
9.0868,8.2539
0.5698,0.4422
4.5735,5.6333
6.5105,8.5077
4.8941,6.6463
1.6987,6.7684
3.777,1.5135
7.171,8.754
2.6075,5.9656
8.7698,8.9648
3.8446,3.44
2.5445,6.3084
5.1718,1.4325
9.0248,2.3252
3.6502,7.8246
6.5534,9.5195
0.6906,4.9775
5.6511,8.8316
7.7812,4.7822
2.626,7.1919
8.8129,2.8884
5.793,8.1576
0.2458,7.6534
1.6213,1.9216
7.9869,1.2516
0.2691,0.6876
1.3537,9.4304
3.9811,1.3139
2.2955,6.8767
8.6961,3.6905
2.8668,1.3323
1.8686,2.936
7.9774,0.4793
0.9048,4.6429
7.7565,4.4139
5.8703,1.0663
1.3959,9.2735
4.5651,4.148
6.9945,6.8116
8.0911,0.3838
6.6103,3.1443
6.8748,6.3719
7.0813,3.3951
4.6831,4.5367
1.1507,7.0299
6.2916,7.6575
2.1258,9.3609
2.142,0.5618
3.6849,3.5084
0.7638,4.7014
7.4333,8.276
3.2309,2.3142
6.164,8.0216
1.9261,7.7683
7.3457,3.3916
0.603,4.7106
0.2477,2.1925
3.8055,5.1195
8.4294,1.6258
0.3887,0.6665
7.0423,1.7
7.0741,0.6587
0.4177,5.0837
5.1009,3.199
2.3911,0.7889
7.0649,2.8229
3.1581,7.446
8.9693,3.9371
8.6886,7.9899
5.6771,6.2
4.1164,7.183
2.4201,7.9757
5.5319,9.0725
2.3182,8.9221
2.6824,2.7637
2.8479,7.5914
8.0015,2.973
2.0318,5.2811
2.7094,1.6053
2.0393,2.4312
7.2567,5.3351
4.4239,5.9737
7.8529,9.0867
9.9313,5.5959
0.3644,8.7658
6.7366,9.3342
4.0818,4.1621
6.5448,3.6723
4.5343,5.7375
0.8883,8.7107
1.1995,6.7725
2.3466,9.7552
2.5229,8.2878
6.9652,7.8538
2.5305,0.4894
7.1565,7.2266
2.1958,9.3574
3.0764,9.3043
0.7242,5.4064
1.353,6.7072
5.427,8.3883
9.6324,0.952
1.4077,2.3151
1.4387,3.1465
1.0347,2.9553
0.1417,9.8478
1.8295,9.786
5.2147,4.3826
2.4361,3.5717
9.0112,8.8574
1.1454,8.2628
5.2086,2.9308
6.6076,2.717
7.6999,7.0762
2.9417,2.743
2.7738,3.8483
3.0661,2.6619
2.4914,8.1274
8.036,5.8716
2.2418,2.275
5.7429,8.5739
6.755,7.8584
6.6778,8.6427
6.5334,6.9595
1.9679,2.0503
0.8776,7.7556
7.0652,1.1926
2.3415,4.4834
1.5272,1.3356
0.5943,7.5343
5.2781,5.6328
9.2617,9.6521
1.2759,7.845
1.5284,7.919
6.5949,2.3827
8.1668,6.0773
3.7045,0.194
6.1597,5.0338
6.6969,5.7889
2.6153,8.6088
0.1968,7.3087
0.6771,4.1465
7.1089,6.4355
9.1565,7.1161
8.3139,7.7291
5.0712,9.5679
3.1302,8.4218
0.5869,4.2028
0.1085,3.8154
8.2371,4.4527
1.7613,6.38
6.8864,1.9773
6.7447,6.3751
7.9371,9.0721
3.1764,3.5542
8.5351,8.9128
3.7536,0.3641
8.7777,2.7305
3.622,0.5873
9.5177,0.0674
4.6597,1.3284
8.8991,9.1586
8.5513,3.2363
6.9424,4.218
7.1454,6.4806
7.0492,0.9365
1.7679,2.4213
6.5367,4.0076
5.0207,4.3707
3.5656,1.302
7.3909,8.5283
2.7583,4.1069
2.0647,6.2056
7.0181,2.9089
8.9387,6.736
8.3858,5.087
4.3852,9.024
8.9931,4.5041
3.9764,0.2733
8.5064,0.5044
0.7607,9.0126
0.5662,0.8324
1.5122,8.5998
9.3692,0.4608
0.2811,9.4358
2.61,0.4737
4.2356,1.6185
9.9383,3.3136
0.2587,9.1065
0.7392,9.0681
0.396,9.0757
6.9837,0.3616
0.5172,3.0587
7.3198,9.7423
4.78,3.2845
9.2469,4.2248
2.8107,0.9916
1.2714,5.0455
0.1711,0.1237
1.3386,0.1705
3.5887,7.9927
4.6562,4.3318
6.64,3.8597
6.3399,8.3459
7.7734,9.05
8.3186,9.3576
1.8193,0.9581
7.8067,5.427
7.8276,8.1499
9.8079,8.3635
1.0362,9.4369
3.3383,6.151
4.296,1.9244
8.3362,4.8149
3.5032,8.4916
0.5483,3.8439
2.0773,3.8728
7.8555,9.3042
8.6569,6.1945
9.6693,5.4556
1.0498,3.9441
3.8205,2.6935
8.9724,7.3755
0.4823,0.3027
6.1413,6.2943
1.0241,9.7093
2.117,1.8465
1.8746,9.2605
2.1932,6.6797
0.6679,0.4052
7.5569,8.6928
5.8961,2.3503
3.2841,9.0416
0.6623,1.6164
1.4489,1.9159
5.5082,9.321
1.3101,6.0009
0.6724,8.6702
6.1548,5.0299
9.7901,7.2404
5.7854,1.6711
1.5616,0.3438
1.4891,5.778
6.6286,3.5774
4.973,1.1002
1.5421,2.4131
2.8702,7.1187
7.7742,6.0228
9.7928,6.1582
7.9864,0.8567
5.9109,1.1179
4.9112,3.332
7.2957,0.8567
3.4174,6.0021
6.7299,3.9443
5.2676,4.3127
8.0657,3.9963
0.8618,0.2477
4.2432,7.1524
6.9376,9.8282
3.7086,3.7034
6.4197,9.3092
2.9861,8.2907
4.1664,4.1169
1.7803,5.0272
1.3096,4.6261
8.0788,5.0875
7.9672,0.4853
0.7083,3.2769
5.3023,1.5469
4.9675,2.3751
0.5951,9.15
0.4063,6.4479
9.1276,5.9492
6.6186,8.3609
2.4208,4.5703
8.6733,2.5714
3.6968,0.4648
2.0865,9.2099
1.3208,3.9469
8.784,7.5512
2.73,2.2611
4.7412,6.2859
3.9539,7.4161
3.7496,3.9531
1.2347,7.5199
6.6008,0.5736
0.9763,1.5886
4.1461,8.7652
8.5475,3.9883
1.4421,0.8146
1.9568,1.633
3.0362,7.2179
3.1739,1.3602
2.7665,3.2702
4.0571,5.7682
9.6076,2.5903
1.857,5.3465
1.3717,9.8737
8.0368,1.5162
4.0872,9.0681
6.4867,1.9114
0.6968,5.0696
6.9358,5.1554
1.7149,9.9444
8.4766,7.8672
7.7739,1.6547
8.4796,3.3935
7.3529,1.1812
4.984,3.6254
4.8686,7.9537
3.4148,0.1487
7.4357,9.1901
4.7149,0.0315
4.7355,8.8582
6.4821,4.0933
1.6178,9.1027
8.2013,0.9358
7.2896,0.0235
3.328,0.9723
6.4204,8.0664
8.5057,0.3307
6.1211,3.0713
4.3997,9.9492
3.4926,3.2034
7.3581,5.2519
1.0479,3.9653
8.6241,5.6289
7.84,3.2109
9.2298,6.5055
6.8857,7.1264
4.7663,4.5093
7.8226,0.9656
4.6375,9.4909
3.8304,5.7759
2.5081,0.1573
1.8644,6.061
4.4019,3.0303
8.7636,0.8862
5.0812,3.7831
0.8871,9.1111
7.8889,5.0438
1.8634,0.6797
6.1383,6.0956
6.9047,4.6973
9.4478,0.1949
1.0205,5.5966
1.8493,2.4613
1.3747,0.5303
9.9398,4.1039
2.2513,9.3933
5.6944,7.3935
2.4445,4.2614
6.6265,6.0486
6.9228,5.0393
8.4005,4.3426
4.4966,7.2218
9.3613,2.8311
9.2072,3.8194
8.8649,5.7129
0.7862,2.9361
9.4247,1.6178
7.9741,5.4512
4.7684,8.0853
6.7189,9.5594
3.9264,7.5856
9.7098,2.0866
5.384,1.465
0.4005,3.8536
6.2434,3.6767
2.3234,6.1562
4.5936,7.0896
7.698,7.0972
3.4221,6.3532
0.3755,7.2424
8.1394,6.8484
4.1963,9.4069
3.9598,0.4079
3.0182,2.6635
7.3929,3.3472
8.1787,2.7088
2.5671,4.8068
3.2828,2.1972
2.4553,1.9841
8.6295,5.4553
0.438,4.9272
7.8504,7.8694
0.4239,2.9971
1.8809,6.5283
5.4378,3.8591
0.3816,1.9299
2.9835,3.417
7.3669,6.7905
4.8797,4.7399
7.2705,3.3233
7.791,6.6285
4.6294,2.8289
3.0786,5.9136
7.5749,8.0792
0.0992,6.5481
3.7476,3.9302
8.8281,8.5356
3.4855,4.7126
3.8447,9.05
8.4943,4.8305
7.3993,5.4576
7.6581,4.7815
6.3947,6.0026
8.574,2.3074
6.3699,8.7051
5.6777,3.6842
0.7324,0.1831
4.7854,0.8205
8.2247,1.8674
5.9005,3.6637
2.9802,4.4344
1.4525,0.6579
8.9429,9.1449
2.1492,8.6568
8.5602,5.4844
1.3243,4.9249
7.1957,9.7051
1.3562,1.2205
2.8451,2.7102
7.4902,9.5931
5.399,9.2256
2.1553,6.8289
0.1169,3.1871
7.1454,6.7822
5.6989,5.3749
8.0889,7.6406
7.2907,4.9602
9.8592,9.6314
3.1318,4.6069
7.6517,0.812
9.2392,9.404
2.288,9.4829
3.8157,7.2856
3.8459,9.6244
1.1169,3.6353
3.4835,6.5046
7.3853,4.3057
5.0787,8.7605
9.1105,1.0104
5.826,5.0915
2.3933,1.9093
7.4287,0.5337
8.8607,8.4243
2.1161,5.3888
3.1945,7.307
7.0569,8.7163
9.6035,3.1349
8.7677,2.3387
0.7476,5.8456
8.66,8.2569
8.2364,9.1396
4.035,6.7645
0.7564,9.1981
6.3908,6.0473
0.0456,9.6285
4.7494,7.935
2.0737,6.782
7.6745,9.3543
3.8721,3.8346
3.6405,0.5576
2.6327,8.7859
9.9211,0.3402
7.181,6.1297
6.2008,2.8015
3.6436,4.2574
3.8033,2.7769
7.2837,9.4936
8.7044,2.3669
2.065,5.1775
4.9251,6.3598
8.8356,5.444
7.4244,1.1257
6.5503,1.3575
9.2313,1.5933
0.3903,9.3121
9.6109,2.0291
6.1998,5.5625
7.0952,8.7796
4.2744,4.5116
6.1063,9.5125
7.3228,4.7533
0.773,5.4198
5.746,0.8819
9.9393,5.3037
4.7883,8.208
1.9562,0.2308
3.2168,2.2666
7.854,0.862
1.1343,5.3149
1.5682,9.5953
9.8513,6.9667
3.0319,1.8994
9.2223,9.4856
1.7077,3.8675
5.1792,4.3314
8.4076,2.4632
5.7192,6.821
5.9032,4.7525
5.2068,3.9485
4.6312,3.1255
8.5077,3.3823
5.1393,5.3735
1.3968,5.39
1.0089,2.7287
0.8294,9.0096
2.4276,0.1542
6.4266,9.9281
1.6602,7.3009
8.0814,4.8186
2.26,8.9902
8.2891,3.7113
8.9531,8.3714
1.3906,9.4632
6.8257,8.0817
7.0012,7.7119
5.0611,6.2165
8.6822,6.397
3.8035,5.1355
4.7712,6.2259
5.9367,9.6356
8.7309,2.337
1.4561,2.3649
7.8338,2.3346
0.1027,8.5961
3.2157,6.5449
0.5149,5.6231
4.439,8.6897
7.8984,1.3408
8.0334,6.5737
2.6843,0.4503
2.2491,3.0196
1.9499,6.9027
7.4329,8.8207
7.8146,1.528
2.3706,0.5975
1.5466,9.4948
5.8153,0.4625
7.1032,0.394
7.0121,7.6312
5.8993,0.514
3.6806,8.8664
4.6357,4.5407
9.1486,0.7283
7.5143,9.4817
2.7049,4.5901
5.7534,6.3857
8.1267,6.524
9.7825,1.3357
4.5242,8.7419
8.6967,8.8196
2.794,8.1616
3.4395,8.6225
7.1799,5.2383
6.6777,4.9367
6.2903,7.4091
2.4718,4.5005
3.6825,0.0311
6.8956,0.2656
3.0502,7.135
2.6364,5.4606
0.0787,7.2847
6.8992,9.5884
5.099,4.514
6.357,5.5427
9.8698,0.6021
8.2163,6.0915
0.8169,3.254
9.3429,1.7147
2.58,7.0045
0.0862,2.6264
0.479,1.5836
7.332,0.7023
8.4696,4.699
5.7955,9.2037
6.5388,0.3291
8.7008,2.6961
4.4829,7.5818
5.5988,2.1495
9.417,0.5184
2.441,2.3057
7.3742,3.7334
1.1427,7.4293
9.1706,3.0632
5.079,1.3736
7.6788,1.207
4.075,7.2925
7.8889,5.8746
7.7483,2.8252
2.093,3.173
9.5137,5.167
4.721,9.2586
7.7944,7.1435
4.1115,0.0627
7.894,2.6748
4.8692,6.3169
7.091,4.0584
0.532,8.7916
6.4139,1.8488
2.9815,9.3287
2.3815,7.3308
9.9139,6.5072
3.0654,3.5362
6.8413,1.7425
4.7641,1.6753
1.2549,2.2487
6.2453,0.7849
9.3272,1.1374
3.0655,5.559
0.4208,2.5197
9.9085,1.3093
4.8739,0.7849
8.2616,5.9059
8.7138,5.6649
2.9388,0.0539
9.4494,2.2474
7.5412,5.1081
8.8266,5.1654
3.2603,5.987
2.3096,2.9888
8.7394,3.8981
9.5474,8.5079
6.7365,2.197
5.8078,6.9672
3.9543,0.6221
7.853,5.8252
5.4023,6.0692
2.9225,2.1903
5.2825,3.8876
8.2296,1.4348
5.8831,9.6859
